Algeria,,,,03-03-2020,Confirmed,5,1.6596,28.0339,DZ,,2,17:37.6,FALSE
Algeria,,,,04-03-2020,Confirmed,12,1.6596,28.0339,DZ,,7,17:37.6,FALSE
Algeria,,,,05-03-2020,Confirmed,12,1.6596,28.0339,DZ,,0,17:37.6,FALSE
Algeria,,,,06-03-2020,Confirmed,17,1.6596,28.0339,DZ,,5,17:37.6,FALSE
Algeria,,,,07-03-2020,Confirmed,17,1.6596,28.0339,DZ,,0,17:37.6,FALSE
Algeria,,,,08-03-2020,Confirmed,19,1.6596,28.0339,DZ,,2,17:37.6,FALSE
Algeria,,,,09-03-2020,Confirmed,20,1.6596,28.0339,DZ,,1,17:37.6,FALSE
Algeria,,,,10-03-2020,Confirmed,20,1.6596,28.0339,DZ,,0,17:37.6,FALSE
Algeria,,,,11-03-2020,Confirmed,20,1.6596,28.0339,DZ,,0,17:37.6,FALSE
Algeria,,,,12-03-2020,Confirmed,24,1.6596,28.0339,DZ,,4,17:37.6,FALSE
Algeria,,,,13-03-2020,Confirmed,26,1.6596,28.0339,DZ,,2,17:37.6,FALSE
Algeria,,,,14-03-2020,Confirmed,37,1.6596,28.0339,DZ,,11,17:37.6,FALSE
Algeria,,,,15-03-2020,Confirmed,48,1.6596,28.0339,DZ,,11,17:37.6,FALSE
Algeria,,,,16-03-2020,Confirmed,54,1.6596,28.0339,DZ,,6,17:37.6,FALSE
Algeria,,,,17-03-2020,Confirmed,60,1.6596,28.0339,DZ,,6,17:37.6,FALSE
Algeria,,,,18-03-2020,Confirmed,74,1.6596,28.0339,DZ,,14,17:37.6,FALSE
Algeria,,,,19-03-2020,Confirmed,87,1.6596,28.0339,DZ,,13,17:37.6,FALSE
Algeria,,,,20-03-2020,Confirmed,90,1.6596,28.0339,DZ,,3,17:37.6,FALSE
Algeria,,,,21-03-2020,Confirmed,139,1.6596,28.0339,DZ,,49,17:37.6,FALSE
Algeria,,,,22-03-2020,Confirmed,201,1.6596,28.0339,DZ,,62,17:37.6,FALSE
Andorra,,,,22-01-2020,Confirmed,0,1.5218,42.5063,AD,,,17:37.6,FALSE
Andorra,,,,02-03-2020,Confirmed,1,1.5218,42.5063,AD,,1,17:37.6,FALSE
Andorra,,,,03-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,04-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,05-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,06-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,07-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,08-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,09-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,10-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,11-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,12-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,13-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,14-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,15-03-2020,Confirmed,1,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,16-03-2020,Confirmed,2,1.5218,42.5063,AD,,1,17:37.6,FALSE
Andorra,,,,17-03-2020,Confirmed,39,1.5218,42.5063,AD,,37,17:37.6,FALSE
Andorra,,,,18-03-2020,Confirmed,39,1.5218,42.5063,AD,,0,17:37.6,FALSE
Andorra,,,,19-03-2020,Confirmed,53,1.5218,42.5063,AD,,14,17:37.6,FALSE
Andorra,,,,20-03-2020,Confirmed,75,1.5218,42.5063,AD,,22,17:37.6,FALSE
Andorra,,,,21-03-2020,Confirmed,88,1.5218,42.5063,AD,,13,17:37.6,FALSE
Andorra,,,,22-03-2020,Confirmed,113,1.5218,42.5063,AD,,25,17:37.6,FALSE
Angola,,,,22-01-2020,Confirmed,0,17.8739,-11.2027,AO,,,17:37.6,FALSE
Angola,,,,20-03-2020,Confirmed,1,17.8739,-11.2027,AO,,1,17:37.6,FALSE
Angola,,,,21-03-2020,Confirmed,2,17.8739,-11.2027,AO,,1,17:37.6,FALSE
Angola,,,,22-03-2020,Confirmed,2,17.8739,-11.2027,AO,,0,17:37.6,FALSE
Antigua and Barbuda,,,,22-01-2020,Confirmed,0,-61.7964,17.0608,AG,,,17:37.6,FALSE
Antigua and Barbuda,,,,13-03-2020,Confirmed,1,-61.7964,17.0608,AG,,1,17:37.6,FALSE
